Level_Type,Area_Type,Area_Name,Borough,Month,Median_Rent
Detail,neighborhood,Long Island City,Queens,2020-02,3155
Detail,neighborhood,Maspeth,Queens,2020-02,2148
Detail,neighborhood,Middle Village,Queens,2020-02,2300
Detail,neighborhood,New Hyde Park,Queens,2020-02,
Detail,neighborhood,North Corona,Queens,2020-02,
Detail,neighborhood,Oakland Gardens,Queens,2020-02,
Detail,neighborhood,Ozone Park,Queens,2020-02,
Detail,neighborhood,Pomonok,Queens,2020-02,
Detail,neighborhood,Queens Village,Queens,2020-02,
Detail,neighborhood,Rego Park,Queens,2020-02,2100
Detail,neighborhood,Richmond Hill,Queens,2020-02,1850
Detail,neighborhood,Ridgewood,Queens,2020-02,2500
Detail,neighborhood,Rockaway All,Queens,2020-02,1800
Detail,neighborhood,Rosedale,Queens,2020-02,
Detail,neighborhood,South Jamaica,Queens,2020-02,
Detail,neighborhood,South Ozone Park,Queens,2020-02,
Detail,neighborhood,South Richmond Hill,Queens,2020-02,
Detail,neighborhood,Springfield Gardens,Queens,2020-02,
Detail,neighborhood,St. Albans,Queens,2020-02,
Detail,neighborhood,Sunnyside,Queens,2020-02,2038
Detail,neighborhood,Utopia,Queens,2020-02,
Detail,neighborhood,Whitestone,Queens,2020-02,2225
Detail,neighborhood,Woodhaven,Queens,2020-02,1850
Detail,neighborhood,Woodside,Queens,2020-02,2098
Aggregation,borough,All Queens,Queens,2020-03,2349
Detail,neighborhood,Astoria,Queens,2020-03,2300
Detail,neighborhood,Auburndale,Queens,2020-03,1948
Detail,neighborhood,Bayside,Queens,2020-03,2000
Detail,neighborhood,Bellerose,Queens,2020-03,
Detail,neighborhood,Briarwood,Queens,2020-03,1770
Detail,neighborhood,Brookville,Queens,2020-03,
Detail,neighborhood,Cambria Heights,Queens,2020-03,
Detail,neighborhood,Clearview,Queens,2020-03,
Detail,neighborhood,College Point,Queens,2020-03,
Detail,neighborhood,Corona,Queens,2020-03,1874
Detail,neighborhood,Douglaston,Queens,2020-03,2400
Detail,neighborhood,East Elmhurst,Queens,2020-03,
Detail,neighborhood,Elmhurst,Queens,2020-03,2038
Detail,neighborhood,Floral Park,Queens,2020-03,
Detail,neighborhood,Flushing,Queens,2020-03,2150
Detail,neighborhood,Forest Hills,Queens,2020-03,2100
Detail,neighborhood,Fresh Meadows,Queens,2020-03,
Detail,neighborhood,Glen Oaks,Queens,2020-03,
Detail,neighborhood,Glendale,Queens,2020-03,2375
Detail,neighborhood,Hillcrest,Queens,2020-03,
Detail,neighborhood,Hollis,Queens,2020-03,
Detail,neighborhood,Howard Beach,Queens,2020-03,
Detail,neighborhood,Jackson Heights,Queens,2020-03,2000
Detail,neighborhood,Jamaica,Queens,2020-03,2263
Detail,neighborhood,Jamaica Estates,Queens,2020-03,2275
Detail,neighborhood,Jamaica Hills,Queens,2020-03,
Detail,neighborhood,Kew Gardens,Queens,2020-03,1955
Detail,neighborhood,Kew Gardens Hills,Queens,2020-03,1898
Detail,neighborhood,Laurelton,Queens,2020-03,
Detail,neighborhood,Little Neck,Queens,2020-03,
Detail,neighborhood,Long Island City,Queens,2020-03,3178
Detail,neighborhood,Maspeth,Queens,2020-03,2250
Detail,neighborhood,Middle Village,Queens,2020-03,2287
Detail,neighborhood,New Hyde Park,Queens,2020-03,
Detail,neighborhood,North Corona,Queens,2020-03,
Detail,neighborhood,Oakland Gardens,Queens,2020-03,
Detail,neighborhood,Ozone Park,Queens,2020-03,
Detail,neighborhood,Pomonok,Queens,2020-03,
Detail,neighborhood,Queens Village,Queens,2020-03,2125
Detail,neighborhood,Rego Park,Queens,2020-03,2100
Detail,neighborhood,Richmond Hill,Queens,2020-03,
Detail,neighborhood,Ridgewood,Queens,2020-03,2475
Detail,neighborhood,Rockaway All,Queens,2020-03,1800
Detail,neighborhood,Rosedale,Queens,2020-03,
Detail,neighborhood,South Jamaica,Queens,2020-03,
Detail,neighborhood,South Ozone Park,Queens,2020-03,
Detail,neighborhood,South Richmond Hill,Queens,2020-03,
Detail,neighborhood,Springfield Gardens,Queens,2020-03,
Detail,neighborhood,St. Albans,Queens,2020-03,
Detail,neighborhood,Sunnyside,Queens,2020-03,2100
Detail,neighborhood,Utopia,Queens,2020-03,
Detail,neighborhood,Whitestone,Queens,2020-03,
Detail,neighborhood,Woodhaven,Queens,2020-03,
Detail,neighborhood,Woodside,Queens,2020-03,2200
Aggregation,borough,All Queens,Queens,2020-04,2399
Detail,neighborhood,Astoria,Queens,2020-04,2300
Detail,neighborhood,Auburndale,Queens,2020-04,
Detail,neighborhood,Bayside,Queens,2020-04,1875
Detail,neighborhood,Bellerose,Queens,2020-04,
Detail,neighborhood,Briarwood,Queens,2020-04,1725
Detail,neighborhood,Brookville,Queens,2020-04,
Detail,neighborhood,Cambria Heights,Queens,2020-04,
Detail,neighborhood,Clearview,Queens,2020-04,
Detail,neighborhood,College Point,Queens,2020-04,
Detail,neighborhood,Corona,Queens,2020-04,1875
Detail,neighborhood,Douglaston,Queens,2020-04,
Detail,neighborhood,East Elmhurst,Queens,2020-04,
Detail,neighborhood,Elmhurst,Queens,2020-04,2025
Detail,neighborhood,Floral Park,Queens,2020-04,
Detail,neighborhood,Flushing,Queens,2020-04,1873
Detail,neighborhood,Forest Hills,Queens,2020-04,2100
Detail,neighborhood,Fresh Meadows,Queens,2020-04,
Detail,neighborhood,Glen Oaks,Queens,2020-04,
Detail,neighborhood,Glendale,Queens,2020-04,2400
Detail,neighborhood,Hillcrest,Queens,2020-04,
Detail,neighborhood,Hollis,Queens,2020-04,
Detail,neighborhood,Howard Beach,Queens,2020-04,
Detail,neighborhood,Jackson Heights,Queens,2020-04,1998
Detail,neighborhood,Jamaica,Queens,2020-04,2175
Detail,neighborhood,Jamaica Estates,Queens,2020-04,
Detail,neighborhood,Jamaica Hills,Queens,2020-04,
Detail,neighborhood,Kew Gardens,Queens,2020-04,1950
Detail,neighborhood,Kew Gardens Hills,Queens,2020-04,1810
Detail,neighborhood,Laurelton,Queens,2020-04,
Detail,neighborhood,Little Neck,Queens,2020-04,
Detail,neighborhood,Long Island City,Queens,2020-04,3140
Detail,neighborhood,Maspeth,Queens,2020-04,2100
Detail,neighborhood,Middle Village,Queens,2020-04,
Detail,neighborhood,New Hyde Park,Queens,2020-04,
Detail,neighborhood,North Corona,Queens,2020-04,
Detail,neighborhood,Oakland Gardens,Queens,2020-04,
Detail,neighborhood,Ozone Park,Queens,2020-04,
Detail,neighborhood,Pomonok,Queens,2020-04,
Detail,neighborhood,Queens Village,Queens,2020-04,
Detail,neighborhood,Rego Park,Queens,2020-04,2100
Detail,neighborhood,Richmond Hill,Queens,2020-04,
Detail,neighborhood,Ridgewood,Queens,2020-04,2500
Detail,neighborhood,Rockaway All,Queens,2020-04,1800
Detail,neighborhood,Rosedale,Queens,2020-04,
Detail,neighborhood,South Jamaica,Queens,2020-04,
Detail,neighborhood,South Ozone Park,Queens,2020-04,
Detail,neighborhood,South Richmond Hill,Queens,2020-04,
Detail,neighborhood,Springfield Gardens,Queens,2020-04,
Detail,neighborhood,St. Albans,Queens,2020-04,
Detail,neighborhood,Sunnyside,Queens,2020-04,2100
Detail,neighborhood,Utopia,Queens,2020-04,
Detail,neighborhood,Whitestone,Queens,2020-04,
Detail,neighborhood,Woodhaven,Queens,2020-04,
Detail,neighborhood,Woodside,Queens,2020-04,1850
Aggregation,borough,All Queens,Queens,2020-05,2350
Detail,neighborhood,Astoria,Queens,2020-05,2275
Detail,neighborhood,Auburndale,Queens,2020-05,1995
Detail,neighborhood,Bayside,Queens,2020-05,1950
Detail,neighborhood,Bellerose,Queens,2020-05,
Detail,neighborhood,Briarwood,Queens,2020-05,1698
Detail,neighborhood,Brookville,Queens,2020-05,
Detail,neighborhood,Cambria Heights,Queens,2020-05,
Detail,neighborhood,Clearview,Queens,2020-05,
Detail,neighborhood,College Point,Queens,2020-05,
Detail,neighborhood,Corona,Queens,2020-05,1886
Detail,neighborhood,Douglaston,Queens,2020-05,
Detail,neighborhood,East Elmhurst,Queens,2020-05,2550
Detail,neighborhood,Elmhurst,Queens,2020-05,2083
Detail,neighborhood,Floral Park,Queens,2020-05,
Detail,neighborhood,Flushing,Queens,2020-05,1900
Detail,neighborhood,Forest Hills,Queens,2020-05,2050
Detail,neighborhood,Fresh Meadows,Queens,2020-05,
Detail,neighborhood,Glen Oaks,Queens,2020-05,
Detail,neighborhood,Glendale,Queens,2020-05,2275
Detail,neighborhood,Hillcrest,Queens,2020-05,
Detail,neighborhood,Hollis,Queens,2020-05,
Detail,neighborhood,Howard Beach,Queens,2020-05,
Detail,neighborhood,Jackson Heights,Queens,2020-05,1977
Detail,neighborhood,Jamaica,Queens,2020-05,2075
Detail,neighborhood,Jamaica Estates,Queens,2020-05,1825
Detail,neighborhood,Jamaica Hills,Queens,2020-05,
Detail,neighborhood,Kew Gardens,Queens,2020-05,1850
Detail,neighborhood,Kew Gardens Hills,Queens,2020-05,1810
Detail,neighborhood,Laurelton,Queens,2020-05,
Detail,neighborhood,Little Neck,Queens,2020-05,
Detail,neighborhood,Long Island City,Queens,2020-05,3100
Detail,neighborhood,Maspeth,Queens,2020-05,2250
Detail,neighborhood,Middle Village,Queens,2020-05,2399
Detail,neighborhood,New Hyde Park,Queens,2020-05,
Detail,neighborhood,North Corona,Queens,2020-05,
Detail,neighborhood,Oakland Gardens,Queens,2020-05,2425
Detail,neighborhood,Ozone Park,Queens,2020-05,
Detail,neighborhood,Pomonok,Queens,2020-05,
Detail,neighborhood,Queens Village,Queens,2020-05,
Detail,neighborhood,Rego Park,Queens,2020-05,2100
Detail,neighborhood,Richmond Hill,Queens,2020-05,1900
Detail,neighborhood,Ridgewood,Queens,2020-05,2533
Detail,neighborhood,Rockaway All,Queens,2020-05,1998
Detail,neighborhood,Rosedale,Queens,2020-05,
Detail,neighborhood,South Jamaica,Queens,2020-05,
Detail,neighborhood,South Ozone Park,Queens,2020-05,
Detail,neighborhood,South Richmond Hill,Queens,2020-05,
Detail,neighborhood,Springfield Gardens,Queens,2020-05,
Detail,neighborhood,St. Albans,Queens,2020-05,
Detail,neighborhood,Sunnyside,Queens,2020-05,2100
Detail,neighborhood,Utopia,Queens,2020-05,
Detail,neighborhood,Whitestone,Queens,2020-05,
Detail,neighborhood,Woodhaven,Queens,2020-05,1850
Detail,neighborhood,Woodside,Queens,2020-05,1825
Aggregation,borough,All Queens,Queens,2020-06,2300
Detail,neighborhood,Astoria,Queens,2020-06,2245
Detail,neighborhood,Auburndale,Queens,2020-06,1995
Detail,neighborhood,Bayside,Queens,2020-06,2175
Detail,neighborhood,Bellerose,Queens,2020-06,
Detail,neighborhood,Briarwood,Queens,2020-06,1780
Detail,neighborhood,Brookville,Queens,2020-06,
Detail,neighborhood,Cambria Heights,Queens,2020-06,
Detail,neighborhood,Clearview,Queens,2020-06,2298
Detail,neighborhood,College Point,Queens,2020-06,
Detail,neighborhood,Corona,Queens,2020-06,1868
Detail,neighborhood,Douglaston,Queens,2020-06,
Detail,neighborhood,East Elmhurst,Queens,2020-06,1900
Detail,neighborhood,Elmhurst,Queens,2020-06,2000
Detail,neighborhood,Floral Park,Queens,2020-06,
Detail,neighborhood,Flushing,Queens,2020-06,2198
Detail,neighborhood,Forest Hills,Queens,2020-06,2000
Detail,neighborhood,Fresh Meadows,Queens,2020-06,
Detail,neighborhood,Glen Oaks,Queens,2020-06,
Detail,neighborhood,Glendale,Queens,2020-06,2200
Detail,neighborhood,Hillcrest,Queens,2020-06,
Detail,neighborhood,Hollis,Queens,2020-06,
Detail,neighborhood,Howard Beach,Queens,2020-06,
Detail,neighborhood,Jackson Heights,Queens,2020-06,1995
Detail,neighborhood,Jamaica,Queens,2020-06,2050
Detail,neighborhood,Jamaica Estates,Queens,2020-06,1850
Detail,neighborhood,Jamaica Hills,Queens,2020-06,
Detail,neighborhood,Kew Gardens,Queens,2020-06,1800
Detail,neighborhood,Kew Gardens Hills,Queens,2020-06,2100
Detail,neighborhood,Laurelton,Queens,2020-06,
Detail,neighborhood,Little Neck,Queens,2020-06,
Detail,neighborhood,Long Island City,Queens,2020-06,3089
Detail,neighborhood,Maspeth,Queens,2020-06,2250
Detail,neighborhood,Middle Village,Queens,2020-06,2400
Detail,neighborhood,New Hyde Park,Queens,2020-06,
Detail,neighborhood,North Corona,Queens,2020-06,
Detail,neighborhood,Oakland Gardens,Queens,2020-06,
Detail,neighborhood,Ozone Park,Queens,2020-06,
Detail,neighborhood,Pomonok,Queens,2020-06,
Detail,neighborhood,Queens Village,Queens,2020-06,2100
Detail,neighborhood,Rego Park,Queens,2020-06,2100
Detail,neighborhood,Richmond Hill,Queens,2020-06,1900
Detail,neighborhood,Ridgewood,Queens,2020-06,2540
Detail,neighborhood,Rockaway All,Queens,2020-06,1825
Detail,neighborhood,Rosedale,Queens,2020-06,
Detail,neighborhood,South Jamaica,Queens,2020-06,
Detail,neighborhood,South Ozone Park,Queens,2020-06,
Detail,neighborhood,South Richmond Hill,Queens,2020-06,
Detail,neighborhood,Springfield Gardens,Queens,2020-06,
Detail,neighborhood,St. Albans,Queens,2020-06,
Detail,neighborhood,Sunnyside,Queens,2020-06,2025
Detail,neighborhood,Utopia,Queens,2020-06,
Detail,neighborhood,Whitestone,Queens,2020-06,
Detail,neighborhood,Woodhaven,Queens,2020-06,1773
Detail,neighborhood,Woodside,Queens,2020-06,1875
Aggregation,borough,All Queens,Queens,2020-07,2300
Detail,neighborhood,Astoria,Queens,2020-07,2200
Detail,neighborhood,Auburndale,Queens,2020-07,1845
Detail,neighborhood,Bayside,Queens,2020-07,2150
Detail,neighborhood,Bellerose,Queens,2020-07,
Detail,neighborhood,Briarwood,Queens,2020-07,1795
Detail,neighborhood,Brookville,Queens,2020-07,
Detail,neighborhood,Cambria Heights,Queens,2020-07,
Detail,neighborhood,Clearview,Queens,2020-07,
Detail,neighborhood,College Point,Queens,2020-07,
Detail,neighborhood,Corona,Queens,2020-07,1911
Detail,neighborhood,Douglaston,Queens,2020-07,
Detail,neighborhood,East Elmhurst,Queens,2020-07,2195
Detail,neighborhood,Elmhurst,Queens,2020-07,1950
Detail,neighborhood,Floral Park,Queens,2020-07,
Detail,neighborhood,Flushing,Queens,2020-07,2100
Detail,neighborhood,Forest Hills,Queens,2020-07,2000
Detail,neighborhood,Fresh Meadows,Queens,2020-07,
Detail,neighborhood,Glen Oaks,Queens,2020-07,
Detail,neighborhood,Glendale,Queens,2020-07,2215
Detail,neighborhood,Hillcrest,Queens,2020-07,2900
Detail,neighborhood,Hollis,Queens,2020-07,
Detail,neighborhood,Howard Beach,Queens,2020-07,
Detail,neighborhood,Jackson Heights,Queens,2020-07,1999
Detail,neighborhood,Jamaica,Queens,2020-07,2111
Detail,neighborhood,Jamaica Estates,Queens,2020-07,1900
Detail,neighborhood,Jamaica Hills,Queens,2020-07,
Detail,neighborhood,Kew Gardens,Queens,2020-07,1850
Detail,neighborhood,Kew Gardens Hills,Queens,2020-07,2050
Detail,neighborhood,Laurelton,Queens,2020-07,
Detail,neighborhood,Little Neck,Queens,2020-07,
Detail,neighborhood,Long Island City,Queens,2020-07,2995
Detail,neighborhood,Maspeth,Queens,2020-07,2294
Detail,neighborhood,Middle Village,Queens,2020-07,2349
Detail,neighborhood,New Hyde Park,Queens,2020-07,
Detail,neighborhood,North Corona,Queens,2020-07,
Detail,neighborhood,Oakland Gardens,Queens,2020-07,
Detail,neighborhood,Ozone Park,Queens,2020-07,
Detail,neighborhood,Pomonok,Queens,2020-07,
Detail,neighborhood,Queens Village,Queens,2020-07,
Detail,neighborhood,Rego Park,Queens,2020-07,1945
Detail,neighborhood,Richmond Hill,Queens,2020-07,
Detail,neighborhood,Ridgewood,Queens,2020-07,2500
Detail,neighborhood,Rockaway All,Queens,2020-07,1925
Detail,neighborhood,Rosedale,Queens,2020-07,
Detail,neighborhood,South Jamaica,Queens,2020-07,
Detail,neighborhood,South Ozone Park,Queens,2020-07,
Detail,neighborhood,South Richmond Hill,Queens,2020-07,
Detail,neighborhood,Springfield Gardens,Queens,2020-07,
Detail,neighborhood,St. Albans,Queens,2020-07,
Detail,neighborhood,Sunnyside,Queens,2020-07,2000
Detail,neighborhood,Utopia,Queens,2020-07,
Detail,neighborhood,Whitestone,Queens,2020-07,2425
Detail,neighborhood,Woodhaven,Queens,2020-07,1838
Detail,neighborhood,Woodside,Queens,2020-07,1850
Aggregation,borough,All Queens,Queens,2020-08,2200
Detail,neighborhood,Astoria,Queens,2020-08,2175
Detail,neighborhood,Auburndale,Queens,2020-08,2000
Detail,neighborhood,Bayside,Queens,2020-08,2075
Detail,neighborhood,Bellerose,Queens,2020-08,
Detail,neighborhood,Briarwood,Queens,2020-08,1738
Detail,neighborhood,Brookville,Queens,2020-08,
Detail,neighborhood,Cambria Heights,Queens,2020-08,
Detail,neighborhood,Clearview,Queens,2020-08,
Detail,neighborhood,College Point,Queens,2020-08,
Detail,neighborhood,Corona,Queens,2020-08,1902
Detail,neighborhood,Douglaston,Queens,2020-08,
Detail,neighborhood,East Elmhurst,Queens,2020-08,2200
Detail,neighborhood,Elmhurst,Queens,2020-08,1917
Detail,neighborhood,Floral Park,Queens,2020-08,
Detail,neighborhood,Flushing,Queens,2020-08,2050
Detail,neighborhood,Forest Hills,Queens,2020-08,2000
Detail,neighborhood,Fresh Meadows,Queens,2020-08,
Detail,neighborhood,Glen Oaks,Queens,2020-08,
Detail,neighborhood,Glendale,Queens,2020-08,2200
Detail,neighborhood,Hillcrest,Queens,2020-08,
Detail,neighborhood,Hollis,Queens,2020-08,
Detail,neighborhood,Howard Beach,Queens,2020-08,
Detail,neighborhood,Jackson Heights,Queens,2020-08,1950
Detail,neighborhood,Jamaica,Queens,2020-08,1999
Detail,neighborhood,Jamaica Estates,Queens,2020-08,2005
Detail,neighborhood,Jamaica Hills,Queens,2020-08,1750
Detail,neighborhood,Kew Gardens,Queens,2020-08,1825
Detail,neighborhood,Kew Gardens Hills,Queens,2020-08,2000
Detail,neighborhood,Laurelton,Queens,2020-08,
Detail,neighborhood,Little Neck,Queens,2020-08,
Detail,neighborhood,Long Island City,Queens,2020-08,2900
Detail,neighborhood,Maspeth,Queens,2020-08,2199
Detail,neighborhood,Middle Village,Queens,2020-08,2238
Detail,neighborhood,New Hyde Park,Queens,2020-08,
Detail,neighborhood,North Corona,Queens,2020-08,1725
Detail,neighborhood,Oakland Gardens,Queens,2020-08,
Detail,neighborhood,Ozone Park,Queens,2020-08,
Detail,neighborhood,Pomonok,Queens,2020-08,
Detail,neighborhood,Queens Village,Queens,2020-08,
Detail,neighborhood,Rego Park,Queens,2020-08,1925
Detail,neighborhood,Richmond Hill,Queens,2020-08,1700
Detail,neighborhood,Ridgewood,Queens,2020-08,2430
Detail,neighborhood,Rockaway All,Queens,2020-08,1900
Detail,neighborhood,Rosedale,Queens,2020-08,
Detail,neighborhood,South Jamaica,Queens,2020-08,
Detail,neighborhood,South Ozone Park,Queens,2020-08,
Detail,neighborhood,South Richmond Hill,Queens,2020-08,
Detail,neighborhood,Springfield Gardens,Queens,2020-08,
Detail,neighborhood,St. Albans,Queens,2020-08,
Detail,neighborhood,Sunnyside,Queens,2020-08,2000
Detail,neighborhood,Utopia,Queens,2020-08,
Detail,neighborhood,Whitestone,Queens,2020-08,2325
Detail,neighborhood,Woodhaven,Queens,2020-08,2100
Detail,neighborhood,Woodside,Queens,2020-08,1950
Aggregation,borough,All Queens,Queens,2020-09,2200
Detail,neighborhood,Astoria,Queens,2020-09,2100
Detail,neighborhood,Auburndale,Queens,2020-09,2000
Detail,neighborhood,Bayside,Queens,2020-09,2000
Detail,neighborhood,Bellerose,Queens,2020-09,
Detail,neighborhood,Briarwood,Queens,2020-09,1750
Detail,neighborhood,Brookville,Queens,2020-09,
Detail,neighborhood,Cambria Heights,Queens,2020-09,
Detail,neighborhood,Clearview,Queens,2020-09,
Detail,neighborhood,College Point,Queens,2020-09,
Detail,neighborhood,Corona,Queens,2020-09,1834
Detail,neighborhood,Douglaston,Queens,2020-09,
Detail,neighborhood,East Elmhurst,Queens,2020-09,
Detail,neighborhood,Elmhurst,Queens,2020-09,1925
Detail,neighborhood,Floral Park,Queens,2020-09,
Detail,neighborhood,Flushing,Queens,2020-09,2100
Detail,neighborhood,Forest Hills,Queens,2020-09,2003
Detail,neighborhood,Fresh Meadows,Queens,2020-09,
Detail,neighborhood,Glen Oaks,Queens,2020-09,
Detail,neighborhood,Glendale,Queens,2020-09,2200
Detail,neighborhood,Hillcrest,Queens,2020-09,
Detail,neighborhood,Hollis,Queens,2020-09,
Detail,neighborhood,Howard Beach,Queens,2020-09,
Detail,neighborhood,Jackson Heights,Queens,2020-09,1963
Detail,neighborhood,Jamaica,Queens,2020-09,2005
Detail,neighborhood,Jamaica Estates,Queens,2020-09,1850
